id_review,timestamp,raw_text,clean_text,rating,emotion,intensity,source,product_id,category,marca,modelo
SHOP_0213,20 feb 2026,Esta hermosa recomendable.,Esta es una recomendación hermosa.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0214,19 feb 2026,Excelente equipo lo recomiendo y a excelente precio.,"Excelente equipo, lo recomiendo y es de excelente precio.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0215,19 feb 2026,Salió bien el producto ahi esta bien empaquetada si es rápida y no pesa mucho para lo que cuesta esta bien.,"Salió bien el producto. Está bien empaquetada. Si es rápida y no pesa mucho para lo que cuesta, está bien.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0216,17 feb 2026,Muy bonita exelente.,"Muy bonita, excelente.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0217,17 feb 2026,"Muy recomendable, supero mis expectativas, excelente adquisición👍.","Muy recomendable, superó mis expectativas, excelente adquisición.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0218,14 feb 2026,Bonita😁.,Bonita.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0219,14 feb 2026,Buen equipo funciona bien.,El equipo funciona bien.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0220,14 feb 2026,Muy práctico.,Muy práctico.,Calificación 4 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0221,13 feb 2026,"Me sigue gustando, son duda la mejor compra que haya hecho.","Me sigue gustando, es la mejor compra que he hecho.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0222,12 feb 2026,Se calienta un poco.,Se calienta un poco.,Calificación 4 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0223,11 feb 2026,Excelente tenia mis dudas que fuera con o algo así pero no excelente y llego super protegida y envío super rapido.,"Excelente, tenía mis dudas de que fuera con o algo así, pero no. Llegué super protegida y el envío fue super rápido.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0224,11 feb 2026,Exelente producto compatible y adecuada para el trabajo o estudio.,Excelente producto compatible y adecuado para el trabajo o estudio.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0225,10 feb 2026,Más de lo que esperábamos está lindo el color y para el uso escolar está genial.,"Más de lo que esperábamos, está lindo el color y es genial para el uso escolar.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0226,08 feb 2026,"Fue un regalo para mí esposa y dice que es un buen producto le ha funcionado muy bien para estudiar y hacer videollamada.
Solo hay un problema con la letra ñ.
Yo creo que el vendedor debería poner algo sobre ese tema. Pero ha funcionado muy bien.
En la batería si rinde lo suficiente.","Fue un regalo para mi esposa y dice que es un buen producto. Le ha funcionado muy bien para estudiar y hacer videollamada. 

Yo creo que el vendedor debería poner una advertencia sobre ese tema. Pero ha funcionado muy bien. 

En la batería, si rinde lo suficiente.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0227,07 feb 2026,"Excelente 100/10 👌🏻 fue regalo de navidad para mi hijo y todo muy bien, muy bien audio /volumen , la compré para que la utilice para la escuela, lo que más me gustó fue que es súper fácil de usar, el color, es muy rápida.",Excelente 10/10 fue un regalo de Navidad para mi hijo y todo salió muy bien. El audio y el volumen son muy buenos. Lo compré para que lo utilice en la escuela. Lo que más me gustó fue que es muy fácil de usar y su color. Es muy rápida.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0228,07 feb 2026,Es exactamente la calidad para el precio.,La calidad es exactamente la adecuada para el precio.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0229,07 feb 2026,"Llego muy rápido el producto, salió muy bien es rápida y su funcion es muy fácil y a un excelente precio.","Llegó muy rápido el producto, salió muy bien, es rápida y su función es muy fácil y a un excelente precio.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0230,07 feb 2026,Muy buena para estudiantes de secundaria o preparatoria.,Muy buena para estudiantes de secundaria o de preparatoria.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0231,06 feb 2026,Excelente marca y calidad buen arranque en el encendido.,"Excelente marca y calidad, buen arranque en el encendido.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0232,06 feb 2026,"Es una laptop increíble en cuanto a calidad y precio, excelente desarrollo del equipo ideal para cualquier trabajo.","La laptop es de excelente calidad y precio, un desarrollo ideal para cualquier trabajo.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0233,04 feb 2026,"Excelente producto.
Súper recomendado.",Excelente producto. Me lo recomiendo mucho.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0234,03 feb 2026,Recomendable excelente producto cubre con mis necesidades laborales y personales 5 estrellas.,"Recomiendo este producto excelente, cubre mis necesidades laborales y personales.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0235,03 feb 2026,Excelente muy práctica y accecible.,"Excelente, muy práctica y accesible.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0236,03 feb 2026,"Está muy bien y me gustó mucho, sirve muy bien.","Está muy bien y me gustó mucho, es de gran utilidad.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0237,02 feb 2026,Bien excelente equipo funcional y fácil de usar.,"Equipo excelente, funcional y fácil de usar.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0238,01 feb 2026,"La vdd esta excelente, la compre hace 3 meses y después de todo me ha funcionado de maravilla. Evidentemente estas pagando por la gama del producto, no esperes una super laptop, pero sirve para lo básico.","La verdad está excelente, la compré hace 3 meses y después de todo me ha funcionado de maravilla. Evidentemente, estás pagando por la gama del producto, no esperes una superlaptop, pero sirve para lo básico.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0239,01 feb 2026,La calidad está por verse pero la verdad tarda demasiado para actualizarse nadamas no avanza ya me está decepcionando un poco.,"La calidad está por verse, pero la verdad es que tarda demasiado en actualizarse. No avanza y ya me está decepcionando un poco.",Calificación 4 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0240,31 ene 2026,Te conviene una más cara si lo usas para trabajo a distancia si es algo lenta lo uso para mis tareas que son faciles y hasta ahora no he tenido problemas.,"Te conviene una más cara si lo usas para trabajo a distancia. Si es algo lenta, lo uso para mis tareas que son fáciles y hasta ahora no he tenido problemas.",Calificación 4 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0241,31 ene 2026,"Excelente producto, fácil configuración, totalmente nueva y original, de buen tamaño, materiales de buena calidad, procesador intel, con office incluido aunque creo será por un tiempo solamente.","Excelente producto, fácil de configurar, completamente nueva y original, de buen tamaño, materiales de buena calidad, procesador Intel, con Office incluido aunque creo que esto será solo por un tiempo.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0242,30 ene 2026,La verdad es un equipo bastante básico. En netflix por ejemplo no puede correr videos a 1080 porque da serios problemas y se traba muchísimo así que se puede ver a máximo de 720 p. Se alenta bastante aunque de repente sí sirve para ver un poco de youtube en 720 o para alguna red o quizá para navegar. En cuanto emulación diría que lo más que puede soportar es el psp en potencia y eso si no son juegos muy demandantes. Yo le metí el linux mint y mejoró un poco. El teclado está en inglés y no tiene ñ. También me pareció haber entre las preguntas y respuestas que el teclado era retroiluminado pero no es así.,"Un equipo bastante básico. En Netflix, por ejemplo, no puede reproducir videos a 1080 porque da problemas serios y se traba mucho, por lo que se puede ver a máximo de 720 p. Se alenta bastante aunque, de repente, sí sirve para ver un poco de YouTube en 720 o para alguna red o quizá para navegar. En cuanto a la emulación, diría que lo más que puede soportar es el PSP en potencia, y eso si no son juegos muy demandantes. Le metí Linux Mint y mejoró un poco. El teclado está en inglés y no tiene ñ. También me pareció que el teclado era retroiluminado, pero no es así.",Calificación 4 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0243,29 ene 2026,"Me gusta ,la estoy empezando a usar ,veremos qué tal funciona ,se ve de buena calidad,el producto y precio muy bien.",Me gusta. Estoy empezando a usar. Veremos qué tal funciona. Se ve de buena calidad. El producto y el precio están muy bien.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0244,29 ene 2026,Muy buena computadora la recomiendo muy buena calidad excelente color sonido cámara y todo.,"La computadora es muy buena, la recomiendo por su excelente calidad, tanto en el color, el sonido y la cámara.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0245,29 ene 2026,"Viene muy bien protegida, el color está perfecto, no tiene ningún detalle, fácil de configurar.","Viene muy bien protegida, el color está perfecto, no tiene ningún defecto, es fácil de configurar.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0246,29 ene 2026,"La compré para sus trabajo de escuela de mi hijo, excelente producto, llegó bien.","La compré para sus trabajos de escuela de mi hijo, es un excelente producto, llegó bien.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0247,28 ene 2026,Buen precio. Es muy funcional. Excelentes condiciones.,Buen precio. Es muy funcional. Las condiciones son excelentes.,Calificación 4 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0248,28 ene 2026,"La verdad biene muy bien y manejable aunque algunas teclas que tiene ,los signos no coinciden como por ejemplo el @ y entre otros signos. Pero la verdad fuera todo eso viene con buena calidad ☺️.","La verdad viene muy bien y es manejable aunque algunas teclas que tiene, los signos no coinciden como por ejemplo el @ y entre otros signos. Pero la verdad, fuera de eso, viene con buena calidad.",Calificación 4 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0249,25 ene 2026,La verdad funciona súper la laptop la pila le dura bastante claro también según su uso me encantó la lap 10 de 10.,"La verdad es que la laptop funciona muy bien, la batería le dura bastante tiempo según su uso, me encantó la laptop, 10 de 10.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0250,25 ene 2026,"Súper bien, es rápida y elegante ligera.","Súper bien, es rápida y elegante, ligera.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0251,25 ene 2026,Llegó sellada en buen estado y funciona genial.,Llegó sellada en buen estado y funciona bien.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0252,23 ene 2026,Apenas me llegó pero se siente super bien y es fácil de configurar.,"Me llegó el producto apenas, pero se siente muy bien y es fácil de configurar.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0253,22 ene 2026,Poco fragil del plastico.,El comentario corregido es: Poco fragil del plástico.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0254,22 ene 2026,Super bonita.,Muy bonita.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0255,22 ene 2026,"Excelente articulo para tareas ,delgado y con estilo.","Excelente artículo para tareas, delgado y con estilo.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0256,21 ene 2026,"Buena.
Cumple con su función.",Cumple con su función.,Calificación 4 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0257,20 ene 2026,"Me gusto mucho, y cómo le sé a cambiarle el idioma y configurar todo al español pues no se me complico su uso.","Me gustó mucho, y como sé cambiarle el idioma y configurar todo al español, pues no se me complicó su uso.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0258,20 ene 2026,Muy bonita funcióna muy bien para trabajos de preparatoria fue un regalo para mí hijo y le gustó mucho.,La función es muy bonita y funciona muy bien para trabajos de preparatoria. Fue un regalo para mi hijo y le gustó mucho.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0259,19 ene 2026,Trabajando al 100.,Trabajando al cien por cien.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0260,18 ene 2026,10.,"Lo siento, pero parece que no hay un comentario proporcionado. Por favor, proporciona el comentario que deseas corregir y lo haré de acuerdo a las reglas estrictas que mencionaste.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0261,17 ene 2026,Todo bien solo que la pantalla esta un poquito opaca nada que afecte su funcionamiento pero para el precio me parece un buen equipo lo recomiendo.,"Todo bien, solo que la pantalla está un poco opaca. Nada que afecte su funcionamiento, pero para el precio me parece un buen equipo, lo recomiendo.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0262,16 ene 2026,Buena calidad lo único defecto que viene en inglés pero de hay todo muy bien 👌.,"La calidad es buena, el único defecto es que viene en inglés.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0263,16 ene 2026,"Se ve bonita, y el funcionamiento es óptimo, me gustó mucho, la seguiré usando.","Me parece bien, el producto es de buena calidad.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0264,15 ene 2026,Buen tamaño y peso!!!.,Buen tamaño y peso.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0265,14 ene 2026,Todo excelente ✨.,Todo excelente.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0266,13 ene 2026,"Buen producto.
Fue para mi hija y la verdad le a servido mucho con sus trabajos de escuela.","Buen producto. Fue para mi hija y, en realidad, le ha servido mucho con sus trabajos de la escuela.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0267,13 ene 2026,Buena por el precio.,Me parece bien el precio.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0268,12 ene 2026,"Muy buena la computadora, llegó muy bien empaquetada y protegida, ninguna falla solo porq viene en inglés pero se cambia.","Muy buena la computadora, llegó muy bien empaquetada y protegida, no hay ninguna falla, solo porque viene en inglés pero se puede cambiar.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0269,11 ene 2026,Esta super bien a mi hija le gustó y le le a servido mucho.,Esta es muy buena. A mi hija le gustó y le ha servido mucho.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0270,11 ene 2026,"Llegó en excelentes condiciones, bien empaquetada, hasta el momento funcionando muy bien, sin problemas, excelente que ya cuente con la paquetería office.","Llegó en excelentes condiciones, bien empaquetada, hasta el momento funciona muy bien, sin problemas, es excelente que ya cuente con la paquetería Office.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_001,,HP,HP 14
SHOP_0271,13 ene 2026,"La compre tenía un poco de miedo pero funciona muy bien, al principio se escuchaban los ventiladores pero solo la programé con un video de youtube (no se an vuelto a escuchar ).
Funciona excelentemente bien 👍🏼.","La compré tenía un poco de miedo pero funciona muy bien, al principio se escuchaban los ventiladores pero solo la programé con un video de YouTube (no se ha vuelto a escuchar). Funciona excelentemente.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_002,,HP,HP Stream 14
SHOP_0272,08 ene 2026,Excelente producto.,Excelente producto.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_002,,HP,HP Stream 14
SHOP_0273,08 dic 2025,"Excelente 🤭 le dura la batería, se escucha bien.
Viene bien protegida 👍.","Excelente, le dura la batería, se escucha bien. Viene bien protegida.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_002,,HP,HP Stream 14
SHOP_0274,07 dic 2025,"Es hermosa, ligera, de buen tamaño lo unico es que es un poquis lenta. Pero fuera de eso todo esta muy bien.","La moto es hermosa, ligera y de buen tamaño, lo único es que es un poco lenta. Pero fuera de eso, todo está muy bien.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_002,,HP,HP Stream 14
SHOP_0275,17 nov 2025,El producto llegó en buenas condiciones todo bien por el momento.,"El producto llegó en buenas condiciones, todo está bien por el momento.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_002,,HP,HP Stream 14
SHOP_0276,21 nov 2025,"Muy bonito, hasta horita todo bien, el mausse no viene del mismo color, pero nada que afecte el funcionamiento.","Muy bonito, hasta ahora todo bien, el mouse no viene del mismo color, pero nada que afecte el funcionamiento.",Calificación 4 de 5,,,Mercado Libre,ML_PROD_002,,HP,HP Stream 14
SHOP_0277,20 nov 2025,"Hasta el momento todo bien,llegó en buen empaque y está completo un excelente regalo de navidad.","Hasta el momento todo bien, llegó en buen empaque y está completo, es un excelente regalo de Navidad.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_002,,HP,HP Stream 14
SHOP_0278,09 nov 2025,Está increíble.,Está increíble.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_002,,HP,HP Stream 14
SHOP_0279,28 nov 2025,"Muy buen producto aunque decía que era rosa tanto la lap como el mouse y nada que ver, fuera de eso muy bien.","Muy buen producto, aunque decía que era rosa tanto la tapa como el ratón y nada que ver, fuera de eso muy bien.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_002,,HP,HP Stream 14
SHOP_0280,14 feb 2026,Me encanto el color rosa perfecto.,Me encantó el color rosa.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_002,,HP,HP Stream 14
SHOP_0281,17 ene 2026,Se los recomiendo viene como se muestra en la foto solo que no es rosa.,"Se los recomiendo, viene como se muestra en la foto, solo que no es rosa.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_002,,HP,HP Stream 14
SHOP_0282,19 nov 2025,"Se me hizo muy buena la lap para lo que la necesito, aún no la uso pero a simple vista está bn.","Me parece bien la laptop para lo que la necesito, aún no la he utilizado pero a simple vista está bien.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_002,,HP,HP Stream 14
SHOP_0283,17 dic 2025,"Muy bonita, cumple con lo básico para la escuela esta excelente 10/10 bien protegida.","Muy bonita, cumple con lo básico para la escuela, es excelente.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_002,,HP,HP Stream 14
SHOP_0284,26 ene 2026,"Esta sensacional la hp y con instalacion de windows y con regalo! yaun superprecio!.
La recomiendo!.","La HP es sensacional, especialmente con la instalación de Windows y con un regalo. Ya es un super precio. La recomiendo.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_002,,HP,HP Stream 14
SHOP_0285,29 dic 2025,El teclado está en inglés.,El teclado está en inglés.,Calificación 4 de 5,,,Mercado Libre,ML_PROD_002,,HP,HP Stream 14
SHOP_0286,12 dic 2025,Salió muy bien solo un detalle venía en inglés toco que le cambiaran de inglés al español.,"Salió muy bien, solo un detalle: venía en inglés, tuve que pedir que lo cambiaran a español.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_002,,HP,HP Stream 14
SHOP_0287,14 nov 2025,Cumple con las expectativas. 👍.,Cumple con las expectativas.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_002,,HP,HP Stream 14
SHOP_0288,03 dic 2025,"La abri y mi sorpresa fue fascinante, es de color rosa, y el mouse también! aún no la prendo ,pero se ve bien y muy bonita, bien súper protegida.","La abrí y mi sorpresa fue fascinante, es de color rosa, y el ratón también. Aún no la he prendido, pero se ve bien y muy bonita, muy bien protegida.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_002,,HP,HP Stream 14
SHOP_0289,31 dic 2025,"Muy buen producto, el color es muy bonito.
Venía con un ratón y ya tiene instalado el paquete office, está excelente por el precio.
Fue un regalo para mi hija y le encantó.","Muy buen producto, el color es muy bonito. 
Venía con un ratón y ya tenía instalado el paquete Office, está excelente por el precio.
Fue un regalo para mi hija y le encantó.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_002,,HP,HP Stream 14
SHOP_0290,16 feb 2026,Está súper linda me encantó y funciona muy bien.,"Está muy linda, me encantó y funciona muy bien.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_002,,HP,HP Stream 14
SHOP_0291,15 feb 2026,"Excelente calidad , servicial , cumple con lo esencial.","Excelente calidad, es servicial y cumple con lo esencial.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_002,,HP,HP Stream 14
SHOP_0292,14 feb 2026,"Me encantó, buen rendimiento y es muy rápida y fácil de usar.","Me encantó, buen rendimiento y es muy rápida y fácil de usar.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_002,,HP,HP Stream 14
SHOP_0293,12 feb 2026,Chingona.,"La palabra ""chingona"" es un adjetivo coloquial que se utiliza para describir algo o alguien como valiente, fuerte o admirable. Sin embargo, para mantener un tono neutro y claro, podríamos reemplazarla por ""muy valiente"" o ""fuerte"". 

Aquí te dejo la versión corregida:

Muy valiente.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_002,,HP,HP Stream 14
SHOP_0294,28 ene 2026,Buen equipo bonito diseño sistema rápido buen sistema la cam. Se ve súper.,"Buen equipo, el diseño es bonito, el sistema es rápido y es un buen sistema. La cámara se ve muy bien.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_002,,HP,HP Stream 14
SHOP_0295,03 dic 2025,Perfecto 10 de 10 excelente compra.,"Excelente compra, me parece que es una compra de 10 de 10.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_002,,HP,HP Stream 14
SHOP_0296,17 nov 2025,Super bella.,La respuesta corregida es: Es muy bella.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_002,,HP,HP Stream 14
SHOP_0297,20 ene 2026,Excelente.,Excelente.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_002,,HP,HP Stream 14
SHOP_0298,16 ene 2026,Me gustó mucho tiene buen volumen y es fácil de configurar solo falta instrucciones en español por qué tiene funciones en ingles pero buena calidad.,"Me gustó mucho, tiene buen volumen y es fácil de configurar. Solo falta instrucciones en español, porque tiene funciones en inglés, pero buena calidad.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_002,,HP,HP Stream 14
SHOP_0299,05 ene 2026,Bonita.,La respuesta corregida es: Es bonita.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_002,,HP,HP Stream 14
SHOP_0300,23 nov 2025,Súper buena computadora.,Muy buena computadora.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_002,,HP,HP Stream 14
SHOP_0301,19 nov 2025,Padrisima.,Padre mío.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_002,,HP,HP Stream 14
SHOP_0302,20 feb 2026,"Viene en ingles y ya con varios tutoriales en internet, le cambie en español. Al principio me moleste mucho porque no agarraba la cámara y creí fue una mala compra, finalmente descubrí que tiene una lente en la cámara que te permite cerrar o abrir la cámara, esta muy bonita, lo único malo y no le doy las 5 estrellas es que el teclado no trae la ñ, me dicen que es teclado norteamericano. Por el precio si la recomiendo !!!.","El comentario corregido es:

Viene en inglés y ya con varios tutoriales en internet, le cambie a español. Al principio me molestó mucho porque no agarraba la cámara y creí que fue una mala compra, finalmente descubrí que tiene una lente en la cámara que te permite cerrar o abrir la cámara, esta muy bonita, lo único malo y no le doy las 5 estrellas es que el teclado no trae la ñ, me dicen que es teclado norteamericano. Por el precio, si la recomiendo.",Calificación 4 de 5,,,Mercado Libre,ML_PROD_002,,HP,HP Stream 14
SHOP_0303,10 mar 2026,"Fue un regalo para mi novia que se le había descompuesto su computadora anterior, de momento todo está funcionando bien, en las fotos se ve gris pero es rosa claro, cumple con su función.","Fue un regalo para mi novia, que se le había descompuesto su computadora anterior. De momento, todo está funcionando bien. En las fotos, se ve gris, pero es rosa claro. Cumple con su función.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_002,,HP,HP Stream 14
SHOP_0304,07 ene 2026,Es más de lo que esperaba en verdad no tengo problemas por el momentos excelente!!!.,"Me parece más de lo que esperaba en verdad no tengo problemas por ahora, es excelente.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_002,,HP,HP Stream 14
SHOP_0305,13 mar 2026,"La amo está súper livianita y el.
Color rosa súper sutil.",La ropa está muy liviana y el color rosa es muy sutil.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_002,,HP,HP Stream 14
SHOP_0306,12 mar 2026,"Excelente calidad de la computadora, viene un poco pequeña pero es indicada para llevarla a donde sea, viene en inglés pero se configura super fácil.","Excelente calidad de la computadora, viene un poco pequeña pero es adecuada para llevarla a donde sea, viene en inglés pero se configura de manera muy sencilla.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_002,,HP,HP Stream 14
SHOP_0307,11 mar 2026,"Excelente producto, esta muy padre y funciona bien.
Se puede configurar sin problema el teclado.","Excelente producto, está muy bien y funciona bien. Se puede configurar sin problemas el teclado.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_002,,HP,HP Stream 14
SHOP_0308,06 mar 2026,El color rosa es divino y trae un mouse color plateado de regalo. En cuanto a la función considero que es muy buena. Trabaja bien con paqueteria office y para navegar en internet.,"El color rosa es divino y viene con un ratón de color plateado de regalo. En cuanto a la función, considero que es muy buena. Trabaja bien con Paquete de Oficina y para navegar en Internet.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_002,,HP,HP Stream 14
SHOP_0309,04 mar 2026,"Muy linda, viene en inglés pero se puede cambiar.","Muy linda, viene en inglés pero se puede cambiar a español.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_002,,HP,HP Stream 14
SHOP_0310,04 mar 2026,"Lo súper recomiendo.
Se tiene que ajustar el idioma pero la verdad es un producto muy útil.",Lo recomiendo mucho. Es un producto muy útil.,Calificación 5 de 5,,,Mercado Libre,ML_PROD_002,,HP,HP Stream 14
SHOP_0311,03 mar 2026,"Excelente producto, 100% recomendable.","Excelente producto, 100% recomendable.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_002,,HP,HP Stream 14
SHOP_0312,27 feb 2026,Exelente producto funciona no se traba y es bueno para hacer tarea y si trae su mouse.,"Excelente producto, funciona bien y no se trabaja, es bueno para hacer tareas y si trae su mouse.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_002,,HP,HP Stream 14
SHOP_0313,16 feb 2026,"Es muy bonita el mouse tiene efectos de color.
En general es un buen producto si lo ocupas para algo sencillo y básico es buena opción pues se alienta con cosas pesadas.","El mouse tiene efectos de color. En general, es un buen producto si se utiliza para algo sencillo y básico, es buena opción, pues se adapta bien con cosas pesadas.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_002,,HP,HP Stream 14
SHOP_0314,16 feb 2026,"Viene bien empacada, la compré para los trabajos escolares de mi hija, hasta ahorita funciona muy bien, es rosita, pero muy tenue.","La lámpara viene bien empacada, la compré para los trabajos escolares de mi hija, hasta ahora funciona muy bien, es rosita pero muy tenue.",Calificación 5 de 5,,,Mercado Libre,ML_PROD_002,,HP,HP Stream 14
SHOP_0315,04 feb 2026,"Laptop para tareas básicas, el diseño en color rosa se ve muy bien, el teclado no trae la ñ y la versión de windows 11 que trae instalada viene en modo s, la cual no dejará instalar archivos externos a la microsoft store, pero se puede desactivar después de 24 hr.","Laptop para tareas básicas, el diseño en color rosa se ve muy bien. El teclado no incluye la letra ñ y la versión de Windows 11 que viene instalada viene en modo seguro (S), lo que impide instalar archivos externos a la Microsoft Store, aunque se puede desactivar después de 24 horas.",Calificación 4 de 5,,,Mercado Libre,ML_PROD_002,,HP,HP Stream 14
